,wind,wind,wind,pressure,pressure,pressure,latitude,latitude,latitude,longitude,longitude,longitude
,mean,std,count,mean,std,count,mean,std,count,mean,std,count
cluster,,,,,,,,,,,,
0,101.99105115533591,19.18719879083116,7487,952.7459596634166,16.317820986984376,7487,12.89611459863764,17.585617077090497,7487,46.947451582743426,103.19592140719993,7487
1,38.315932311621964,14.261556593880302,12528,995.039990421456,9.332777699399424,12528,19.691352171136653,8.55281506903025,12528,123.23676803959131,27.853720333706644,12528
2,40.34500130287501,14.962350407282267,11513,994.9280812994007,9.299895252777873,11513,-17.414640840788675,5.808950677107266,11513,102.99953443932945,45.1908569783674,11513
3,41.5396098601267,14.91356507706401,15943,999.804992786803,9.60160073013848,15943,22.127792134479083,11.568328044385359,15943,-88.78499278680297,38.33388705913786,15943
