,0
latitude,7.445034761624042
spline_end_lon,4.984623568808797
longitude,3.7647551929758665
dinamana_minutes,1.5093840901309066
vedic_budha_full_degree,1.3996820156059786
spline_bearing_deg,1.3716048988994598
nearest_lat,1.2380140371434494
moon_azimuth_deg,1.2350601019464293
vedic_guru_full_degree,1.2316408008376576
vedic_arun_speed_deg_per_day,1.1735105782076531
vedic_chandra_declination,1.1674209755052773
vedic_shukra_full_degree,1.1588256751808463
neptune_azimuth_deg,1.1506482184158415
venus_dec_deg,1.1471500919884463
ratrimana_minutes,1.1057342138719404
vedic_guru_declination,1.093322224978287
vedic_spashth_ketu_full_degree,1.040256574001773
venus_ra_hours,1.0117688180934474
vedic_budha_right_ascension,1.0104142613236482
mercury_dec_deg,0.9739693956369585
vedic_surya_right_ascension,0.9734413313659743
sun_dec_deg,0.968259985736253
mercury_altitude_deg,0.9593105695783237
vedic_spashth_rahu_speed_deg_per_day,0.9545154571520225
neptune_ecliptic_lon_deg,0.9482293963530255
neptune_cos_az,0.9375848555992128
vedic_spashth_ketu_speed_deg_per_day,0.9263639511174986
vedic_chandra_right_ascension,0.9247579364981448
vedic_budha_speed_deg_per_day,0.911810925794245
spline_length_deg,0.9005361922183365
vedic_mangal_padam,0.883160369097497
moon_altitude_deg,0.8665261476168882
jupiter_sin_az,0.8626073889494226
vedic_arun_full_degree,0.8569498560237226
saturn_azimuth_deg,0.8537759111410814
mars_sin_az,0.843122214371802
vedic_spashth_ketu_declination,0.8397003903956038
vedic_ketu_padam,0.8319662426083825
neptune_ecliptic_lat_deg,0.8218836889699578
vedic_arun_right_ascension,0.819997955503547
uranus_ecliptic_lon_deg,0.8115479743479117
vedic_rahu_right_ascension,0.7999442114653584
vedic_shukra_declination,0.799608005163645
uranus_altitude_deg,0.7994754060067052
venus_sin_alt,0.795525241253635
elevation,0.7912360129776775
vedic_surya_padam,0.7832079812051388
uranus_azimuth_deg,0.7823228285268111
jupiter_sin_alt,0.777640142750052
mercury_ecliptic_lon_deg,0.7649627999464036
mars_cos_az,0.7574476189851281
vedic_shani_declination,0.7525862547818198
spline_displacement,0.7515642965662022
vedic_rahu_padam,0.7399993287420071
saturn_dec_deg,0.7393204110504583
mars_dec_deg,0.7301810611844568
sun_altitude_deg,0.7172817136157885
moon_ra_hours,0.7115648055376531
spline_point_count,0.6982727159026839
moon_ecliptic_lon_deg,0.6949194695974066
jupiter_ra_hours,0.6941357964304362
vedic_shukra_speed_deg_per_day,0.6935425043526419
moon_dec_deg,0.6929226599244541
mars_ecliptic_lat_deg,0.6927681565227279
jupiter_dec_deg,0.6927269433800916
moon_cos_alt,0.691813514110766
vedic_ketu_declination,0.6793436543453939
mercury_ecliptic_lat_deg,0.6717035224121577
venus_ecliptic_lat_deg,0.6677672381626555
vedic_shani_right_ascension,0.6610667595293291
vedic_rahu_declination,0.6608282532397889
vedic_arun_padam,0.6490311101900739
vedic_lagna_declination,0.6479555151845096
vedic_lagna_full_degree,0.6474939524360777
neptune_sin_alt,0.6407065706173443
vedic_budha_padam,0.6365317029330736
vedic_guru_speed_deg_per_day,0.6346829688008627
sun_cos_alt,0.6314057534879705
vedic_shani_speed_deg_per_day,0.6299060235092828
vedic_chandra_speed_deg_per_day,0.6280768021120552
vedic_shukra_right_ascension,0.625642659977734
vedic_arun_declination,0.6194216961670833
saturn_ecliptic_lat_deg,0.6140031327110482
neptune_dec_deg,0.6132248891483705
vedic_spashth_rahu_padam,0.6118953820815138
vedic_yam_padam,0.6068658385736788
mercury_ra_hours,0.6053287570820367
neptune_altitude_deg,0.6001292931769144
saturn_cos_alt,0.5968928211504714
venus_azimuth_deg,0.5963269291541189
mercury_sin_alt,0.5959762906324827
uranus_sin_alt,0.5934129392022085
uranus_cos_alt,0.5858498570378632
mercury_sin_az,0.5828825528641142
mercury_cos_az,0.5712806422967993
vedic_spashth_rahu_right_ascension,0.5712225520974356
vedic_yam_declination,0.5710273645982463
vedic_spashth_rahu_declination,0.570258574533085
vedic_chandra_full_degree,0.5649839264424332
vedic_yam_speed_deg_per_day,0.5640370231506834
mercury_cos_alt,0.5621151621470576
uranus_cos_az,0.5588399673524738
vedic_spashth_ketu_right_ascension,0.558767908015203
spline_end_lat,0.5572719446048172
vedic_mangal_speed_deg_per_day,0.5530868702197729
vedic_varun_speed_deg_per_day,0.5518166021095993
jupiter_altitude_deg,0.5513594680182852
year,0.5509638483430015
venus_sin_az,0.5467407569178415
vedic_shani_padam,0.5386454387968984
vedic_lagna_right_ascension,0.5361378680685551
timezone_offset,0.5342608724164501
sun_sin_az,0.533745292035744
vedic_budha_declination,0.5321028848841027
vedic_shani_full_degree,0.5300567454859519
hour_utc,0.5264445817448238
vedic_yam_right_ascension,0.5231902025769333
venus_altitude_deg,0.5227246535101265
sun_ecliptic_lon_deg,0.5218692777275244
saturn_ra_hours,0.5217526179804723
venus_cos_alt,0.5205469955849036
saturn_ecliptic_lon_deg,0.5192399502419585
vedic_mangal_full_degree,0.5137882031303367
neptune_sin_az,0.5130663723418956
mercury_azimuth_deg,0.5120302695197653
saturn_sin_az,0.5106794445826874
vedic_surya_full_degree,0.49930345744721316
jupiter_cos_az,0.4977630381371573
moon_ecliptic_lat_deg,0.49765310280617125
vedic_ketu_right_ascension,0.49731114802152965
nearest_lon,0.49694312590523104
sun_azimuth_deg,0.49366177398618244
vedic_guru_right_ascension,0.49252913794344566
day_of_week,0.48988747362475776
vedic_varun_padam,0.48382487220440973
vedic_mangal_declination,0.4832357754734833
jupiter_azimuth_deg,0.4806333838113277
mars_altitude_deg,0.4806243853541073
lahiri_ayanamsha,0.4771292352766395
saturn_cos_az,0.4719289904838682
saturn_altitude_deg,0.4647835646723656
sun_ra_hours,0.4573700274465001
jupiter_cos_alt,0.4538550204697559
mars_ecliptic_lon_deg,0.4535907878147989
mars_azimuth_deg,0.4494675963751109
vedic_varun_right_ascension,0.4463794176292172
vedic_yam_full_degree,0.44272865847356374
mars_cos_alt,0.4409582813790641
neptune_ra_hours,0.43951639027904943
spline_curvature,0.4394134789496299
uranus_ecliptic_lat_deg,0.43393561468316255
venus_cos_az,0.4314499448032961
sun_ecliptic_lat_deg,0.4308720046241842
vedic_rahu_full_degree,0.42742741696911307
uranus_dec_deg,0.42610678789818346
sun_sin_alt,0.42395860935595636
mars_ra_hours,0.4214236325665703
vedic_mangal_right_ascension,0.41787825011716284
saturn_sin_alt,0.4170754753113724
neptune_cos_alt,0.41700277842291894
vedic_lagna_speed_deg_per_day,0.40811916978368534
vedic_lagna_padam,0.40646666009927224
month,0.4008948032064608
vedic_shukra_padam,0.39983241754267707
moon_sin_alt,0.37547163058942135
sun_cos_az,0.3568433215369152
venus_ecliptic_lon_deg,0.35640914944803137
jupiter_ecliptic_lat_deg,0.35368277048466823
mars_sin_alt,0.3530030455502792
vedic_surya_declination,0.3516243453843736
vedic_guru_padam,0.34791254309967995
vedic_spashth_ketu_padam,0.3475635017089593
vedic_varun_declination,0.32461273935186125
vedic_ketu_full_degree,0.3211127688968921
vedic_varun_full_degree,0.31736375750316165
moon_sin_az,0.31306530846179026
uranus_sin_az,0.30320216582342596
jupiter_ecliptic_lon_deg,0.3021827994326374
uranus_ra_hours,0.29572098439142736
vedic_chandra_padam,0.2662165321705122
vedic_spashth_rahu_full_degree,0.23678421763125906
moon_cos_az,0.2340839805574511
vedic_surya_speed_deg_per_day,0.217623696556888
vedic_rahu_speed_deg_per_day,0.0
vedic_ketu_speed_deg_per_day,0.0
